Time[s],5651::Alt_Heading::Heading[Degrees],,Time[s],5651::mixed_position::Lat[Degrees],,Time[s],5651::mixed_position::Lon[Degrees]
3.893610,351.8500000,,3.893840,40.0099980,,3.893840,116.3802259
3.903210,351.8100000,,3.903430,40.0099993,,3.903430,116.3802256
3.913220,351.7800000,,3.913450,40.0100006,,3.913450,116.3802254
3.923210,351.7500000,,3.923440,40.0100019,,3.923440,116.3802252
3.933210,351.7100000,,3.933440,40.0100032,,3.933440,116.3802249
3.943210,351.6800000,,3.943440,40.0100044,,3.943440,116.3802247
3.953210,351.6400000,,3.953440,40.0100057,,3.953440,116.3802244
3.963210,351.6100000,,3.963440,40.0100070,,3.963440,116.3802242
3.974330,351.5800000,,3.974560,40.0100083,,3.974560,116.3802239
3.983210,351.5400000,,3.983440,40.0100096,,3.983440,116.3802237
3.993210,351.5100000,,3.993440,40.0100108,,3.993440,116.3802234
4.003200,351.4800000,,4.003430,40.0100121,,4.003430,116.3802232
4.013200,351.4500000,,4.013430,40.0100134,,4.013430,116.3802229
4.023200,351.4200000,,4.023430,40.0100147,,4.023430,116.3802227
4.033200,351.3800000,,4.033430,40.0100160,,4.033430,116.3802224
4.043200,351.3500000,,4.043430,40.0100172,,4.043430,116.3802222
4.053190,351.3200000,,4.053420,40.0100185,,4.053420,116.3802219
4.063190,351.2800000,,4.063420,40.0100198,,4.063420,116.3802217
4.074330,351.2500000,,4.074560,40.0100211,,4.074560,116.3802214
4.083660,351.2200000,,4.083890,40.0100224,,4.083890,116.3802212
4.093830,351.1900000,,4.094060,40.0100236,,4.094060,116.3802209
4.103190,351.1600000,,4.103420,40.0100249,,4.103420,116.3802206
4.113180,351.1300000,,4.113410,40.0100262,,4.113410,116.3802204
4.123190,351.1000000,,4.123410,40.0100275,,4.123410,116.3802201
4.133180,351.0700000,,4.133410,40.0100288,,4.133410,116.3802198
4.143180,351.0400000,,4.143410,40.0100300,,4.143410,116.3802196
4.153190,351.0100000,,4.153410,40.0100313,,4.153410,116.3802193
4.163180,350.9800000,,4.163410,40.0100326,,4.163410,116.3802191
4.174330,350.9500000,,4.174560,40.0100339,,4.174560,116.3802188
4.183180,350.9300000,,4.183410,40.0100352,,4.183410,116.3802185
4.193180,350.9000000,,4.193410,40.0100364,,4.193410,116.3802182
4.203190,350.8700000,,4.203420,40.0100377,,4.203420,116.3802180
4.213180,350.8500000,,4.213410,40.0100390,,4.213410,116.3802177
4.223180,350.8200000,,4.223410,40.0100403,,4.223410,116.3802174
4.233180,350.7900000,,4.233410,40.0100416,,4.233410,116.3802172
4.243180,350.7700000,,4.243410,40.0100428,,4.243410,116.3802169
4.253180,350.7400000,,4.253400,40.0100441,,4.253400,116.3802166
4.263170,350.7200000,,4.263400,40.0100454,,4.263400,116.3802163
4.274330,350.6800000,,4.274550,40.0100467,,4.274550,116.3802161
4.283580,350.6500000,,4.283810,40.0100480,,4.283810,116.3802158
4.293640,350.6300000,,4.293860,40.0100493,,4.293860,116.3802155
4.303190,350.6100000,,4.303420,40.0100506,,4.303420,116.3802152
4.313190,350.5900000,,4.313410,40.0100518,,4.313410,116.3802150
4.323190,350.5600000,,4.323410,40.0100531,,4.323410,116.3802147
4.333190,350.5400000,,4.333420,40.0100544,,4.333420,116.3802144
4.343180,350.5100000,,4.343400,40.0100557,,4.343400,116.3802141
4.353190,350.4900000,,4.353420,40.0100570,,4.353420,116.3802138
4.363180,350.4700000,,4.363410,40.0100583,,4.363410,116.3802135
4.374310,350.4500000,,4.374540,40.0100596,,4.374540,116.3802133
4.383180,350.4200000,,4.383410,40.0100609,,4.383410,116.3802130
4.393190,350.4000000,,4.393420,40.0100622,,4.393420,116.3802127
4.403180,350.3800000,,4.403410,40.0100635,,4.403410,116.3802124
4.413170,350.3500000,,4.413390,40.0100647,,4.413390,116.3802121
4.423170,350.3300000,,4.423400,40.0100660,,4.423400,116.3802118
4.433170,350.3100000,,4.433400,40.0100673,,4.433400,116.3802115
4.443170,350.2900000,,4.443400,40.0100686,,4.443400,116.3802112
4.453170,350.2600000,,4.453400,40.0100699,,4.453400,116.3802110
4.463160,350.2400000,,4.463390,40.0100712,,4.463390,116.3802107
4.474310,350.2200000,,4.474530,40.0100725,,4.474530,116.3802104
4.483690,350.2000000,,4.483930,40.0100738,,4.483930,116.3802101
4.493850,350.1800000,,4.494080,40.0100751,,4.494080,116.3802098
4.503160,350.1600000,,4.503390,40.0100764,,4.503390,116.3802095
4.513170,350.1300000,,4.513400,40.0100776,,4.513400,116.3802092
4.523140,350.1100000,,4.523370,40.0100789,,4.523370,116.3802089
4.533150,350.0900000,,4.533380,40.0100802,,4.533380,116.3802086
4.543130,350.0700000,,4.543360,40.0100815,,4.543360,116.3802083
4.553140,350.0500000,,4.553380,40.0100828,,4.553380,116.3802080
4.563130,350.0300000,,4.563350,40.0100841,,4.563350,116.3802077
4.574270,350.0000000,,4.574490,40.0100853,,4.574490,116.3802074
4.583150,349.9800000,,4.583380,40.0100866,,4.583380,116.3802071
4.593120,349.9600000,,4.593350,40.0100879,,4.593350,116.3802068
4.603140,349.9400000,,4.603370,40.0100892,,4.603370,116.3802065
4.613130,349.9300000,,4.613360,40.0100905,,4.613360,116.3802063
4.623140,349.9100000,,4.623370,40.0100918,,4.623370,116.3802060
4.633140,349.8900000,,4.633370,40.0100930,,4.633370,116.3802057
4.643130,349.8700000,,4.643360,40.0100943,,4.643360,116.3802054
4.653130,349.8400000,,4.653360,40.0100956,,4.653360,116.3802051
4.663130,349.8300000,,4.663360,40.0100969,,4.663360,116.3802047
4.674260,349.8100000,,4.674480,40.0100982,,4.674480,116.3802044
4.683470,349.8000000,,4.683700,40.0100995,,4.683700,116.3802041
4.693600,349.7800000,,4.693830,40.0101007,,4.693830,116.3802038
4.703140,349.7600000,,4.703370,40.0101020,,4.703370,116.3802035
4.713130,349.7500000,,4.713360,40.0101033,,4.713360,116.3802032
4.723110,349.7300000,,4.723340,40.0101046,,4.723340,116.3802029
4.733130,349.7200000,,4.733350,40.0101059,,4.733350,116.3802026
4.743110,349.7000000,,4.743330,40.0101071,,4.743330,116.3802023
4.753120,349.6800000,,4.753340,40.0101084,,4.753340,116.3802020
4.763110,349.6700000,,4.763330,40.0101097,,4.763330,116.3802017
4.774260,349.6600000,,4.774490,40.0101110,,4.774490,116.3802014
4.783110,349.6500000,,4.783340,40.0101123,,4.783340,116.3802011
4.793110,349.6400000,,4.793340,40.0101136,,4.793340,116.3802008
4.803120,349.6200000,,4.803350,40.0101148,,4.803350,116.3802005
4.813120,349.6100000,,4.813340,40.0101161,,4.813340,116.3802002
4.823110,349.6000000,,4.823340,40.0101174,,4.823340,116.3801999
4.833110,349.5900000,,4.833340,40.0101187,,4.833340,116.3801995
4.843110,349.5800000,,4.843340,40.0101200,,4.843340,116.3801992
4.853100,349.5700000,,4.853330,40.0101212,,4.853330,116.3801989
4.863110,349.5500000,,4.863340,40.0101225,,4.863340,116.3801986
4.874240,349.5400000,,4.874470,40.0101238,,4.874470,116.3801983
4.883660,349.5400000,,4.883890,40.0101251,,4.883890,116.3801980
4.893590,349.5400000,,4.893820,40.0101264,,4.893820,116.3801977
4.903110,349.5300000,,4.903340,40.0101276,,4.903340,116.3801974
4.913100,349.5200000,,4.913330,40.0101289,,4.913330,116.3801971
4.923100,349.5100000,,4.923330,40.0101302,,4.923330,116.3801968
4.933100,349.5000000,,4.933330,40.0101315,,4.933330,116.3801964
4.943090,349.4900000,,4.943320,40.0101328,,4.943320,116.3801961
4.953100,349.4900000,,4.953330,40.0101340,,4.953330,116.3801958
4.963110,349.4800000,,4.963340,40.0101353,,4.963340,116.3801955
4.974230,349.4700000,,4.974460,40.0101366,,4.974460,116.3801952
4.983090,349.4700000,,4.983320,40.0101379,,4.983320,116.3801949
4.993090,349.4600000,,4.993320,40.0101392,,4.993320,116.3801946
5.003090,349.4700000,,5.003310,40.0101405,,5.003310,116.3801943
5.013090,349.4600000,,5.013320,40.0101417,,5.013320,116.3801940
5.023090,349.4500000,,5.023320,40.0101430,,5.023320,116.3801937
5.033100,349.4400000,,5.033320,40.0101443,,5.033320,116.3801933
5.043080,349.4400000,,5.043300,40.0101456,,5.043300,116.3801930
5.053090,349.4400000,,5.053310,40.0101469,,5.053310,116.3801927
5.063090,349.4400000,,5.063310,40.0101481,,5.063310,116.3801924
5.074230,349.4400000,,5.074450,40.0101494,,5.074450,116.3801921
5.083620,349.4300000,,5.083850,40.0101507,,5.083850,116.3801918
5.093710,349.4300000,,5.093940,40.0101520,,5.093940,116.3801915
5.103100,349.4300000,,5.103320,40.0101533,,5.103320,116.3801912
5.113090,349.4400000,,5.113320,40.0101546,,5.113320,116.3801908
5.123090,349.4400000,,5.123320,40.0101558,,5.123320,116.3801905
5.133100,349.4300000,,5.133320,40.0101571,,5.133320,116.3801902
5.143080,349.4400000,,5.143300,40.0101584,,5.143300,116.3801899
5.153090,349.4300000,,5.153310,40.0101597,,5.153310,116.3801896
5.163080,349.4400000,,5.163300,40.0101610,,5.163300,116.3801893
5.174220,349.4400000,,5.174440,40.0101623,,5.174440,116.3801890
5.183070,349.4500000,,5.183300,40.0101636,,5.183300,116.3801887
5.193080,349.4500000,,5.193310,40.0101648,,5.193310,116.3801884
5.203070,349.4500000,,5.203300,40.0101661,,5.203300,116.3801880
5.213080,349.4600000,,5.213310,40.0101674,,5.213310,116.3801877
5.223060,349.4600000,,5.223290,40.0101687,,5.223290,116.3801874
5.233080,349.4600000,,5.233310,40.0101700,,5.233310,116.3801871
5.243080,349.4700000,,5.243300,40.0101713,,5.243300,116.3801868
5.253080,349.4700000,,5.253310,40.0101725,,5.253310,116.3801865
5.263070,349.4700000,,5.263290,40.0101738,,5.263290,116.3801862
5.274220,349.4600000,,5.274440,40.0101751,,5.274440,116.3801859
5.283450,349.4700000,,5.283680,40.0101764,,5.283680,116.3801855
5.293550,349.4700000,,5.293780,40.0101777,,5.293780,116.3801852
5.303080,349.4700000,,5.303300,40.0101790,,5.303300,116.3801849
5.313080,349.4700000,,5.313310,40.0101803,,5.313310,116.3801846
5.323080,349.4800000,,5.323310,40.0101816,,5.323310,116.3801843
5.333070,349.4800000,,5.333300,40.0101829,,5.333300,116.3801839
5.343070,349.4800000,,5.343300,40.0101842,,5.343300,116.3801836
5.353080,349.4900000,,5.353310,40.0101855,,5.353310,116.3801833
5.363080,349.4900000,,5.363310,40.0101868,,5.363310,116.3801830
5.374200,349.4900000,,5.374430,40.0101881,,5.374430,116.3801827
5.383070,349.5000000,,5.383300,40.0101894,,5.383300,116.3801823
5.393080,349.5000000,,5.393310,40.0101907,,5.393310,116.3801820
5.403070,349.5000000,,5.403300,40.0101920,,5.403300,116.3801817
5.413060,349.5000000,,5.413300,40.0101933,,5.413300,116.3801814
5.423070,349.5000000,,5.423310,40.0101946,,5.423310,116.3801811
5.433080,349.5000000,,5.433310,40.0101958,,5.433310,116.3801808
5.443070,349.5100000,,5.443290,40.0101971,,5.443290,116.3801804
5.453060,349.5100000,,5.453290,40.0101984,,5.453290,116.3801801
5.463060,349.5100000,,5.463290,40.0101997,,5.463290,116.3801798
5.474190,349.5100000,,5.474420,40.0102010,,5.474420,116.3801795
5.483630,349.5100000,,5.483860,40.0102023,,5.483860,116.3801792
5.493540,349.5100000,,5.493770,40.0102036,,5.493770,116.3801788
5.503060,349.5200000,,5.503290,40.0102049,,5.503290,116.3801785
5.513060,349.5200000,,5.513290,40.0102062,,5.513290,116.3801782
5.523030,349.5200000,,5.523250,40.0102075,,5.523250,116.3801779
5.533030,349.5200000,,5.533260,40.0102088,,5.533260,116.3801776
5.543040,349.5200000,,5.543270,40.0102101,,5.543270,116.3801773
5.553040,349.5200000,,5.553260,40.0102114,,5.553260,116.3801770
5.563030,349.5200000,,5.563260,40.0102127,,5.563260,116.3801767
5.574170,349.5200000,,5.574400,40.0102139,,5.574400,116.3801763
5.583040,349.5200000,,5.583270,40.0102152,,5.583270,116.3801760
5.593040,349.5200000,,5.593260,40.0102165,,5.593260,116.3801757
5.603030,349.5200000,,5.603260,40.0102178,,5.603260,116.3801754
5.613030,349.5200000,,5.613250,40.0102191,,5.613250,116.3801751
5.623030,349.5200000,,5.623260,40.0102204,,5.623260,116.3801748
5.633010,349.5200000,,5.633230,40.0102217,,5.633230,116.3801745
5.643010,349.5300000,,5.643230,40.0102230,,5.643230,116.3801742
5.653010,349.5200000,,5.653230,40.0102243,,5.653230,116.3801739
5.663020,349.5300000,,5.663240,40.0102255,,5.663240,116.3801736
5.674160,349.5300000,,5.674380,40.0102268,,5.674380,116.3801732
5.683380,349.5300000,,5.683600,40.0102281,,5.683600,116.3801729
5.693460,349.5300000,,5.693690,40.0102294,,5.693690,116.3801726
5.703010,349.5300000,,5.703240,40.0102307,,5.703240,116.3801723
5.713010,349.5300000,,5.713240,40.0102320,,5.713240,116.3801720
5.723000,349.5300000,,5.723230,40.0102333,,5.723230,116.3801717
5.733000,349.5300000,,5.733230,40.0102346,,5.733230,116.3801714
5.743020,349.5300000,,5.743240,40.0102359,,5.743240,116.3801711
5.753010,349.5300000,,5.753240,40.0102372,,5.753240,116.3801708
5.763000,349.5300000,,5.763230,40.0102384,,5.763230,116.3801705
5.774140,349.5400000,,5.774370,40.0102397,,5.774370,116.3801701
5.783000,349.5400000,,5.783230,40.0102410,,5.783230,116.3801698
5.793010,349.5400000,,5.793230,40.0102423,,5.793230,116.3801695
5.803000,349.5400000,,5.803230,40.0102436,,5.803230,116.3801692
5.813000,349.5400000,,5.813230,40.0102449,,5.813230,116.3801689
5.822990,349.5400000,,5.823220,40.0102462,,5.823220,116.3801686
5.832990,349.5400000,,5.833220,40.0102475,,5.833220,116.3801683
5.843000,349.5400000,,5.843230,40.0102488,,5.843230,116.3801680
5.853000,349.5400000,,5.853220,40.0102501,,5.853220,116.3801677
5.862990,349.5400000,,5.863210,40.0102514,,5.863210,116.3801673
5.874110,349.5400000,,5.874340,40.0102527,,5.874340,116.3801670
5.883530,349.5400000,,5.883760,40.0102540,,5.883760,116.3801667
5.893500,349.5400000,,5.893730,40.0102553,,5.893730,116.3801664
5.902980,349.5400000,,5.903210,40.0102566,,5.903210,116.3801661
5.912980,349.5500000,,5.913200,40.0102578,,5.913200,116.3801658
5.922980,349.5500000,,5.923210,40.0102591,,5.923210,116.3801655
5.932970,349.5500000,,5.933200,40.0102604,,5.933200,116.3801652
5.942990,349.5500000,,5.943210,40.0102617,,5.943210,116.3801649
5.952980,349.5500000,,5.953200,40.0102630,,5.953200,116.3801645
5.962970,349.5600000,,5.963200,40.0102643,,5.963200,116.3801642
5.974110,349.5600000,,5.974340,40.0102656,,5.974340,116.3801639
5.982980,349.5600000,,5.983200,40.0102669,,5.983200,116.3801636
5.992980,349.5600000,,5.993210,40.0102682,,5.993210,116.3801633
6.002980,349.5600000,,6.003210,40.0102695,,6.003210,116.3801630
6.012980,349.5600000,,6.013200,40.0102708,,6.013200,116.3801627
6.022960,349.5700000,,6.023190,40.0102721,,6.023190,116.3801624
6.032970,349.5700000,,6.033190,40.0102734,,6.033190,116.3801621
6.042970,349.5700000,,6.043200,40.0102746,,6.043200,116.3801617
6.052970,349.5800000,,6.053190,40.0102759,,6.053190,116.3801614
6.062970,349.5800000,,6.063200,40.0102772,,6.063200,116.3801611
6.074100,349.5800000,,6.074330,40.0102785,,6.074330,116.3801608
6.083390,349.5800000,,6.083620,40.0102798,,6.083620,116.3801605
6.093640,349.5800000,,6.093870,40.0102811,,6.093870,116.3801602
6.102960,349.5800000,,6.103190,40.0102824,,6.103190,116.3801599
6.112960,349.5800000,,6.113190,40.0102837,,6.113190,116.3801596
6.122970,349.5800000,,6.123200,40.0102850,,6.123200,116.3801593
6.132970,349.5900000,,6.133190,40.0102863,,6.133190,116.3801590
6.142970,349.5900000,,6.143190,40.0102876,,6.143190,116.3801586
6.152960,349.5800000,,6.153180,40.0102889,,6.153180,116.3801583
6.162960,349.5800000,,6.163180,40.0102902,,6.163180,116.3801580
6.174080,349.5900000,,6.174310,40.0102914,,6.174310,116.3801577
6.182950,349.5900000,,6.183170,40.0102927,,6.183170,116.3801574
6.192960,349.6000000,,6.193190,40.0102940,,6.193190,116.3801571
6.202960,349.5900000,,6.203190,40.0102953,,6.203190,116.3801568
6.212960,349.5900000,,6.213190,40.0102966,,6.213190,116.3801565
6.222950,349.5900000,,6.223160,40.0102979,,6.223160,116.3801562
6.232940,349.6000000,,6.233170,40.0102992,,6.233170,116.3801559
6.242940,349.6000000,,6.243170,40.0103005,,6.243170,116.3801556
6.252940,349.6000000,,6.253170,40.0103018,,6.253170,116.3801553
6.262950,349.6000000,,6.263180,40.0103031,,6.263180,116.3801550
6.274100,349.6000000,,6.274330,40.0103044,,6.274330,116.3801546
6.283320,349.6000000,,6.283550,40.0103057,,6.283550,116.3801543
6.293430,349.6000000,,6.293660,40.0103070,,6.293660,116.3801540
6.302950,349.6000000,,6.303180,40.0103083,,6.303180,116.3801537
6.312960,349.6000000,,6.313180,40.0103096,,6.313180,116.3801534
6.322960,349.5900000,,6.323180,40.0103109,,6.323180,116.3801531
6.332960,349.5900000,,6.333180,40.0103121,,6.333180,116.3801528
6.342970,349.5900000,,6.343190,40.0103134,,6.343190,116.3801525
6.352950,349.5900000,,6.353180,40.0103147,,6.353180,116.3801522
6.362950,349.5900000,,6.363180,40.0103160,,6.363180,116.3801518
6.374080,349.5900000,,6.374310,40.0103173,,6.374310,116.3801515
6.382940,349.5800000,,6.383170,40.0103186,,6.383170,116.3801512
6.392940,349.5800000,,6.393180,40.0103199,,6.393180,116.3801509
6.402950,349.5700000,,6.403180,40.0103212,,6.403180,116.3801506
6.412940,349.5700000,,6.413170,40.0103225,,6.413170,116.3801503
6.422940,349.5600000,,6.423170,40.0103238,,6.423170,116.3801500
6.432950,349.5600000,,6.433180,40.0103251,,6.433180,116.3801497
6.442940,349.5500000,,6.443170,40.0103264,,6.443170,116.3801493
6.452940,349.5500000,,6.453170,40.0103277,,6.453170,116.3801490
6.462930,349.5500000,,6.463160,40.0103290,,6.463160,116.3801487
6.474060,349.5400000,,6.474290,40.0103302,,6.474290,116.3801484
6.483490,349.5400000,,6.483720,40.0103315,,6.483720,116.3801481
6.493410,349.5300000,,6.493640,40.0103328,,6.493640,116.3801478
6.502940,349.5300000,,6.503170,40.0103341,,6.503170,116.3801475
6.512940,349.5200000,,6.513170,40.0103354,,6.513170,116.3801472
6.522910,349.5200000,,6.523140,40.0103367,,6.523140,116.3801468
6.532910,349.5100000,,6.533140,40.0103380,,6.533140,116.3801465
6.542910,349.5000000,,6.543140,40.0103393,,6.543140,116.3801462
6.552920,349.5000000,,6.553140,40.0103406,,6.553140,116.3801459
6.562910,349.4900000,,6.563140,40.0103419,,6.563140,116.3801456
6.574030,349.4900000,,6.574260,40.0103432,,6.574260,116.3801453
6.582910,349.4800000,,6.583150,40.0103445,,6.583150,116.3801450
6.592910,349.4700000,,6.593140,40.0103458,,6.593140,116.3801447
6.602910,349.4700000,,6.603140,40.0103471,,6.603140,116.3801443
6.612920,349.4600000,,6.613150,40.0103484,,6.613150,116.3801440
6.622920,349.4600000,,6.623150,40.0103497,,6.623150,116.3801437
6.632910,349.4500000,,6.633130,40.0103510,,6.633130,116.3801434
6.642910,349.4500000,,6.643140,40.0103522,,6.643140,116.3801431
6.652920,349.4400000,,6.653140,40.0103535,,6.653140,116.3801428
6.662910,349.4400000,,6.663140,40.0103548,,6.663140,116.3801425
6.674050,349.4300000,,6.674270,40.0103561,,6.674270,116.3801421
6.683240,349.4200000,,6.683460,40.0103574,,6.683460,116.3801418
6.693400,349.4100000,,6.693620,40.0103587,,6.693620,116.3801415
6.702890,349.4100000,,6.703120,40.0103600,,6.703120,116.3801412
6.712900,349.4000000,,6.713120,40.0103613,,6.713120,116.3801409
6.722890,349.4000000,,6.723120,40.0103626,,6.723120,116.3801406
6.732900,349.3900000,,6.733120,40.0103639,,6.733120,116.3801402
6.742900,349.3800000,,6.743130,40.0103652,,6.743130,116.3801399
6.752900,349.3800000,,6.753130,40.0103665,,6.753130,116.3801396
6.762880,349.3700000,,6.763110,40.0103678,,6.763110,116.3801393
6.774020,349.3700000,,6.774250,40.0103691,,6.774250,116.3801390
6.782900,349.3600000,,6.783120,40.0103704,,6.783120,116.3801387
6.792890,349.3600000,,6.793120,40.0103717,,6.793120,116.3801383
6.802900,349.3500000,,6.803120,40.0103730,,6.803120,116.3801380
6.812880,349.3500000,,6.813110,40.0103743,,6.813110,116.3801377
6.822890,349.3400000,,6.823120,40.0103756,,6.823120,116.3801374
6.832880,349.3300000,,6.833100,40.0103769,,6.833100,116.3801371
6.842880,349.3300000,,6.843100,40.0103782,,6.843100,116.3801367
6.852880,349.3200000,,6.853110,40.0103795,,6.853110,116.3801364
6.862870,349.3200000,,6.863100,40.0103808,,6.863100,116.3801361
6.874000,349.3100000,,6.874220,40.0103821,,6.874220,116.3801358
6.883400,349.3100000,,6.883630,40.0103834,,6.883630,116.3801355
6.893390,349.3100000,,6.893620,40.0103847,,6.893620,116.3801351
6.902880,349.3000000,,6.903110,40.0103860,,6.903110,116.3801348
6.912860,349.2900000,,6.913090,40.0103873,,6.913090,116.3801345
6.922870,349.2900000,,6.923100,40.0103885,,6.923100,116.3801342
